size,count,type,redop,root,time,algbw,busbw,#wrong,time,algbw,busbw,#wrong
131072,32768,float,sum,-1,127.7,1.03,1.99,0,125.7,1.04,2.02,0
262144,65536,float,sum,-1,283.5,0.92,1.79,0,281.3,0.93,1.81,0
524288,131072,float,sum,-1,291.1,1.80,3.49,0,290.3,1.81,3.50,0
1048576,262144,float,sum,-1,264.6,3.96,7.68,0,267.0,3.93,7.61,0
2097152,524288,float,sum,-1,332.4,6.31,12.23,0,337.6,6.21,12.04,0
4194304,1048576,float,sum,-1,507.7,8.26,16.00,0,513.5,8.17,15.83,0
8388608,2097152,float,sum,-1,841.4,9.97,19.32,0,864.3,9.71,18.80,0
16777216,4194304,float,sum,-1,2309.7,7.26,14.07,0,2287.6,7.33,14.21,0
33554432,8388608,float,sum,-1,2931.0,11.45,22.18,0,2921.2,11.49,22.26,0
67108864,16777216,float,sum,-1,3054.4,21.97,42.57,0,3056.9,21.95,42.53,0
134217728,33554432,float,sum,-1,3362.4,39.92,77.34,0,3369.9,39.83,77.17,0
268435456,67108864,float,sum,-1,6690.1,40.12,77.74,0,6736.9,39.85,77.20,0
536870912,134217728,float,sum,-1,13510,39.74,77.00,0,13813,38.87,75.30,0
1073741824,268435456,float,sum,-1,28825,37.25,72.17,0,28903,37.15,71.98,0
2147483648,536870912,float,sum,-1,58734,36.56,70.84,0,60178,35.69,69.14,0
4294967296,1073741824,float,sum,-1,118644,36.20,70.14,0,121380,35.38,68.56,0
8,2,float,sum,-1,38.37,0.00,0.00,0,37.47,0.00,0.00,0
16,4,float,sum,-1,38.17,0.00,0.00,0,36.77,0.00,0.00,0
32,8,float,sum,-1,36.98,0.00,0.00,0,36.98,0.00,0.00,0
64,16,float,sum,-1,42.28,0.00,0.00,0,42.16,0.00,0.00,0
128,32,float,sum,-1,42.18,0.00,0.01,0,41.70,0.00,0.01,0
256,64,float,sum,-1,42.75,0.01,0.01,0,42.71,0.01,0.01,0
512,128,float,sum,-1,44.43,0.01,0.02,0,43.22,0.01,0.02,0
1024,256,float,sum,-1,45.22,0.02,0.04,0,44.82,0.02,0.04,0
2048,512,float,sum,-1,48.04,0.04,0.08,0,48.18,0.04,0.08,0
4096,1024,float,sum,-1,101.6,0.04,0.08,0,100.1,0.04,0.08,0
8192,2048,float,sum,-1,102.0,0.08,0.16,0,101.1,0.08,0.16,0
16384,4096,float,sum,-1,104.6,0.16,0.30,0,102.0,0.16,0.31,0
32768,8192,float,sum,-1,109.8,0.30,0.58,0,107.9,0.30,0.59,0
65536,16384,float,sum,-1,114.9,0.57,1.11,0,113.1,0.58,1.12,0
131072,32768,float,sum,-1,128.5,1.02,1.98,0,126.4,1.04,2.01,0
262144,65536,float,sum,-1,284.0,0.92,1.79,0,282.5,0.93,1.80,0
524288,131072,float,sum,-1,292.5,1.79,3.47,0,290.1,1.81,3.50,0
1048576,262144,float,sum,-1,263.6,3.98,7.71,0,266.4,3.94,7.63,0
2097152,524288,float,sum,-1,331.9,6.32,12.24,0,335.7,6.25,12.10,0
4194304,1048576,float,sum,-1,499.8,8.39,16.26,0,517.4,8.11,15.71,0
8388608,2097152,float,sum,-1,847.8,9.89,19.17,0,866.5,9.68,18.76,0
16777216,4194304,float,sum,-1,2312.1,7.26,14.06,0,2278.3,7.36,14.27,0
33554432,8388608,float,sum,-1,2916.7,11.50,22.29,0,2917.3,11.50,22.28,0
67108864,16777216,float,sum,-1,3042.7,22.06,42.73,0,3040.9,22.07,42.76,0
134217728,33554432,float,sum,-1,3355.5,40.00,77.50,0,3363.6,39.90,77.31,0
268435456,67108864,float,sum,-1,6690.1,40.12,77.74,0,6724.7,39.92,77.34,0
536870912,134217728,float,sum,-1,13611,39.44,76.42,0,13846,38.77,75.12,0
1073741824,268435456,float,sum,-1,29177,36.80,71.30,0,28649,37.48,72.62,0
2147483648,536870912,float,sum,-1,59730,35.95,69.66,0,60686,35.39,68.56,0
4294967296,1073741824,float,sum,-1,117786,36.46,70.65,0,119421,35.96,69.68,0
8,2,float,sum,-1,38.32,0.00,0.00,0,37.01,0.00,0.00,0
16,4,float,sum,-1,37.27,0.00,0.00,0,37.24,0.00,0.00,0
32,8,float,sum,-1,37.33,0.00,0.00,0,37.66,0.00,0.00,0
64,16,float,sum,-1,42.67,0.00,0.00,0,41.97,0.00,0.00,0
128,32,float,sum,-1,42.66,0.00,0.01,0,41.96,0.00,0.01,0
256,64,float,sum,-1,43.11,0.01,0.01,0,42.46,0.01,0.01,0
512,128,float,sum,-1,44.46,0.01,0.02,0,42.83,0.01,0.02,0
1024,256,float,sum,-1,46.28,0.02,0.04,0,44.89,0.02,0.04,0
2048,512,float,sum,-1,48.36,0.04,0.08,0,48.52,0.04,0.08,0
4096,1024,float,sum,-1,101.3,0.04,0.08,0,100.6,0.04,0.08,0
8192,2048,float,sum,-1,102.9,0.08,0.15,0,101.3,0.08,0.16,0
16384,4096,float,sum,-1,104.0,0.16,0.31,0,103.4,0.16,0.31,0
32768,8192,float,sum,-1,109.5,0.30,0.58,0,108.5,0.30,0.59,0
65536,16384,float,sum,-1,114.9,0.57,1.11,0,113.6,0.58,1.12,0
131072,32768,float,sum,-1,127.7,1.03,1.99,0,126.4,1.04,2.01,0
262144,65536,float,sum,-1,284.3,0.92,1.79,0,283.0,0.93,1.79,0
524288,131072,float,sum,-1,292.4,1.79,3.47,0,291.8,1.80,3.48,0
1048576,262144,float,sum,-1,265.7,3.95,7.65,0,268.0,3.91,7.58,0
2097152,524288,float,sum,-1,334.3,6.27,12.16,0,333.7,6.28,12.18,0
4194304,1048576,float,sum,-1,510.6,8.21,15.91,0,514.5,8.15,15.79,0
8388608,2097152,float,sum,-1,849.6,9.87,19.13,0,861.6,9.74,18.86,0
16777216,4194304,float,sum,-1,2312.9,7.25,14.05,0,2286.5,7.34,14.22,0
33554432,8388608,float,sum,-1,2918.2,11.50,22.28,0,2915.0,11.51,22.30,0
67108864,16777216,float,sum,-1,3046.1,22.03,42.69,0,3044.6,22.04,42.71,0
134217728,33554432,float,sum,-1,3359.8,39.95,77.40,0,3364.2,39.90,77.30,0
268435456,67108864,float,sum,-1,6658.6,40.31,78.11,0,6724.9,39.92,77.34,0
536870912,134217728,float,sum,-1,13529,39.68,76.88,0,13777,38.97,75.50,0
1073741824,268435456,float,sum,-1,28586,37.56,72.78,0,28639,37.49,72.64,0
2147483648,536870912,float,sum,-1,60213,35.66,69.10,0,60784,35.33,68.45,0
4294967296,1073741824,float,sum,-1,120464,35.65,69.08,0,117394,36.59,70.88,0
8,2,float,sum,-1,38.36,0.00,0.00,0,37.71,0.00,0.00,0
16,4,float,sum,-1,36.89,0.00,0.00,0,37.28,0.00,0.00,0
32,8,float,sum,-1,37.12,0.00,0.00,0,37.43,0.00,0.00,0
64,16,float,sum,-1,40.95,0.00,0.00,0,41.28,0.00,0.00,0
128,32,float,sum,-1,42.44,0.00,0.01,0,42.54,0.00,0.01,0
256,64,float,sum,-1,43.75,0.01,0.01,0,43.04,0.01,0.01,0
512,128,float,sum,-1,44.46,0.01,0.02,0,43.18,0.01,0.02,0
1024,256,float,sum,-1,45.48,0.02,0.04,0,44.73,0.02,0.04,0
2048,512,float,sum,-1,49.05,0.04,0.08,0,47.27,0.04,0.08,0
4096,1024,float,sum,-1,101.0,0.04,0.08,0,99.23,0.04,0.08,0
8192,2048,float,sum,-1,103.5,0.08,0.15,0,101.7,0.08,0.16,0
16384,4096,float,sum,-1,103.8,0.16,0.31,0,102.5,0.16,0.31,0
32768,8192,float,sum,-1,109.1,0.30,0.58,0,108.5,0.30,0.58,0
65536,16384,float,sum,-1,115.3,0.57,1.10,0,112.8,0.58,1.13,0
131072,32768,float,sum,-1,127.6,1.03,1.99,0,126.2,1.04,2.01,0
262144,65536,float,sum,-1,285.5,0.92,1.78,0,282.7,0.93,1.80,0
524288,131072,float,sum,-1,291.9,1.80,3.48,0,291.0,1.80,3.49,0
1048576,262144,float,sum,-1,264.1,3.97,7.69,0,267.9,3.91,7.58,0
2097152,524288,float,sum,-1,332.9,6.30,12.21,0,337.1,6.22,12.05,0
4194304,1048576,float,sum,-1,512.8,8.18,15.85,0,519.4,8.08,15.65,0
8388608,2097152,float,sum,-1,842.3,9.96,19.30,0,867.9,9.67,18.73,0
16777216,4194304,float,sum,-1,2313.3,7.25,14.05,0,2289.3,7.33,14.20,0
33554432,8388608,float,sum,-1,2913.4,11.52,22.31,0,2911.8,11.52,22.33,0
67108864,16777216,float,sum,-1,3043.3,22.05,42.72,0,3045.8,22.03,42.69,0
134217728,33554432,float,sum,-1,3356.0,39.99,77.49,0,3367.0,39.86,77.23,0
268435456,67108864,float,sum,-1,6694.9,40.10,77.68,0,6736.9,39.85,77.20,0
536870912,134217728,float,sum,-1,13568,39.57,76.66,0,13580,39.53,76.60,0
1073741824,268435456,float,sum,-1,29536,36.35,70.43,0,29028,36.99,71.67,0
2147483648,536870912,float,sum,-1,59012,36.39,70.51,0,59901,35.85,69.46,0
4294967296,1073741824,float,sum,-1,119274,36.01,69.77,0,118598,36.21,70.17,0
